Date,Price,Open,High,Low,Vol.,Change %,50_days_MA,200_days_MA,365_days_MA,500_days_MA
2017-05-25,476.0,470.0,479.0,464.7,15.11M,1.37%,454.597,417.14175,352.697397260274,306.64060000000006
2017-05-24,469.55,470.0,473.35,458.1,27.37M,4.23%,455.3589999999999,417.72375,353.4920547945206,307.2345
2017-05-23,450.5,451.45,456.45,444.3,10.33M,0.19%,455.56199999999995,418.21325,354.2165753424658,307.78520000000003
2017-05-22,449.65,446.0,452.75,442.6,6.15M,1.42%,455.61699999999996,418.754,354.91356164383564,308.3318
2017-05-19,443.35,439.0,444.95,434.6,4.39M,1.23%,455.592,419.245,355.5943835616439,308.858
2017-05-18,437.95,442.0,448.7,436.0,6.16M,-2.48%,455.434,419.69575000000003,356.264794520548,309.3712
2017-05-17,449.1,436.5,452.5,435.1,6.57M,2.71%,455.50800000000004,420.20875,356.97520547945203,309.9048
2017-05-16,437.25,432.25,439.5,432.25,3.45M,1.24%,455.107,420.63475,357.6517808219178,310.429
2017-05-15,431.9,434.0,434.0,430.1,1.89M,0.24%,454.62299999999993,420.94050000000004,358.3434246575343,310.93460000000005
2017-12-05,430.85,429.65,433.8,427.45,3.85M,0.80%,453.96,421.24524999999994,359.03315068493146,311.4427
2017-11-05,427.45,434.0,434.5,425.4,4.05M,-1.12%,453.217,421.51975000000004,359.7186301369863,311.9173
2017-10-05,432.3,427.8,433.0,424.0,5.38M,1.29%,452.66,421.82099999999997,360.422602739726,312.4282
2017-09-05,426.8,424.75,428.8,422.7,2.83M,0.98%,451.98400000000004,422.154,361.1302739726027,312.931
2017-08-05,422.65,424.75,428.7,417.25,7.43M,0.73%,451.31399999999996,422.4747500000001,361.83520547945204,313.43739999999997
2017-05-05,419.6,436.5,436.5,418.0,9.49M,-3.87%,450.62300000000005,422.75049999999993,362.51726027397257,313.9076
2017-04-05,436.5,446.65,448.1,435.15,6.20M,-2.26%,450.32700000000006,423.0865,363.24561643835614,314.41909999999996
2017-03-05,446.6,451.35,456.0,444.65,5.16M,-1.03%,450.078,423.47575000000006,364.0013698630137,314.9405
2017-02-05,451.25,456.6,457.2,448.55,6.07M,-1.67%,449.883,423.87825000000004,364.75904109589044,315.4703
2017-04-28,458.9,457.1,462.0,454.4,5.13M,0.78%,449.922,424.29375,365.5232876712329,316.0179
2017-04-27,455.35,455.0,460.9,452.7,10.59M,1.01%,450.09,424.68625,366.26164383561644,316.5467
2017-04-26,450.8,446.0,454.4,445.5,8.44M,1.16%,450.3689999999999,425.08125,366.9916438356164,317.0487
2017-04-25,445.65,445.85,447.75,443.3,5.89M,0.41%,450.54,425.46574999999996,367.7091780821917,317.5211
2017-04-24,443.85,439.8,449.0,438.75,6.21M,0.74%,450.782,425.81075000000004,368.42397260273975,317.99420000000003
2017-04-21,440.6,446.75,448.45,437.6,5.33M,-0.75%,451.056,426.12475,369.11397260273975,318.4468
2017-04-20,443.95,447.85,447.85,442.1,3.29M,0.20%,451.33,426.46725,369.8252054794521,318.9035
2017-04-19,443.05,443.0,449.5,438.3,6.32M,-0.15%,451.54,426.70349999999996,370.45726027397257,319.34590000000003
2017-04-18,443.7,452.0,455.75,442.5,4.24M,-1.22%,451.70200000000006,427.00325,371.0804109589041,319.78610000000003
2017-04-17,449.2,452.0,455.7,447.3,4.91M,-0.92%,451.836,427.28100000000006,371.6994520547945,320.2212
2017-04-13,453.35,461.85,463.35,451.2,5.93M,-2.41%,452.057,427.55025,372.3179452054794,320.6582
2017-12-04,464.55,468.7,471.55,461.6,5.99M,-1.63%,452.485,427.89375,372.96232876712327,321.1148
2017-11-04,472.25,477.9,478.35,471.1,4.89M,-0.56%,452.876,428.25875,373.6432876712328,321.5983
2017-10-04,474.9,471.65,478.3,467.55,5.44M,1.41%,453.228,428.63174999999995,374.3272602739726,322.0846
2017-07-04,468.3,468.45,480.55,466.65,8.09M,-1.04%,453.246,428.95525000000004,374.9709589041096,322.5893
2017-06-04,473.2,474.3,478.5,470.6,6.70M,-0.06%,453.663,429.23125,375.6076712328768,323.0993
2017-05-04,473.5,470.4,475.0,467.25,5.29M,0.66%,454.01800000000003,429.48924999999997,376.2468493150685,323.61420000000004
2017-03-04,470.4,468.25,472.3,467.6,2.95M,0.98%,454.46,429.751,376.84972602739725,324.14320000000004
2017-03-31,465.85,466.5,472.5,464.5,6.40M,-0.54%,454.73800000000006,429.98549999999994,377.4339726027398,324.6738
2017-03-30,468.4,463.5,469.8,462.85,9.48M,-0.14%,455.115,430.21275,378.0282191780822,325.20029999999997
2017-03-29,469.05,474.9,475.0,463.6,6.68M,-0.71%,455.371,430.4485000000001,378.60027397260274,325.7261
2017-03-28,472.4,467.5,473.0,467.5,2.98M,1.65%,455.477,430.64875,379.16410958904106,326.2682
2017-03-27,464.75,469.0,469.15,462.1,4.42M,-1.20%,455.556,430.787,379.71849315068494,326.79179999999997
2017-03-24,470.4,470.75,474.8,467.55,4.30M,-0.53%,455.80400000000003,430.96524999999997,380.2749315068493,327.35790000000003
2017-03-23,472.9,461.3,477.0,461.3,8.67M,2.83%,456.042,431.16325000000006,380.8152054794521,327.9552
2017-03-22,459.9,469.95,469.95,458.5,4.70M,-2.92%,455.677,431.275,381.315205479452,328.5339
2017-03-21,473.75,478.0,478.05,470.65,4.69M,-0.47%,455.57700000000006,431.476,381.8735616438356,329.1417
2017-03-20,476.0,476.55,478.2,470.75,2.87M,-0.10%,455.564,431.698,382.44753424657534,329.7475
2017-03-17,476.5,481.35,484.2,471.7,6.34M,-0.93%,455.57099999999997,431.93075,383.0353424657534,330.35790000000003
2017-03-16,480.95,478.7,482.0,476.15,6.27M,1.58%,455.564,432.166,383.622602739726,330.969
2017-03-15,473.45,475.0,476.55,470.65,4.80M,0.79%,455.40299999999996,432.33675000000005,384.18684931506846,331.5555
2017-03-14,469.75,481.0,483.0,468.45,6.35M,0.14%,455.176,432.56325000000004,384.7632876712329,332.1293
2017-10-03,469.1,471.0,471.85,465.1,5.77M,0.32%,455.038,432.74949999999995,385.3315068493151,332.703
2017-09-03,467.6,462.45,469.7,462.0,3.84M,1.04%,454.999,432.9945,385.90027397260275,333.2782
2017-08-03,462.8,469.4,469.6,461.15,5.35M,-1.02%,455.245,433.19625,386.4591780821918,333.8447
2017-07-03,467.55,469.5,475.9,466.05,7.11M,-0.69%,455.603,433.41299999999995,387.04013698630143,334.4164
2017-06-03,470.8,462.5,472.7,462.1,4.04M,2.36%,456.15200000000004,433.657,387.6261643835616,334.9884
2017-03-03,459.95,463.3,466.85,458.6,7.09M,-0.38%,456.59200000000004,433.85274999999996,388.1498630136987,335.54460000000006
2017-02-03,461.7,457.85,467.9,453.2,13.67M,2.73%,456.84399999999994,434.04825000000005,388.6747945205479,336.1056
2017-01-03,449.45,455.9,455.9,448.0,8.37M,-1.60%,457.08799999999997,434.195,389.1986301369863,336.6259
2017-02-28,456.75,460.0,460.0,454.1,5.72M,-0.23%,457.585,434.44975,389.7615068493151,337.16179999999997
2017-02-27,457.8,464.0,464.0,455.1,5.51M,-0.98%,458.12399999999997,434.71325,390.334109589041,337.6893
2017-02-23,462.35,464.0,464.7,457.25,9.49M,0.50%,458.82200000000006,435.013,390.91945205479453,338.2534
2017-02-22,460.05,460.25,466.7,455.8,7.32M,0.31%,459.37699999999995,435.3035,391.4946575342465,338.8186
2017-02-21,458.65,456.9,462.8,454.5,6.88M,0.70%,460.014,435.5625,392.04479452054795,339.38120000000004
2017-02-20,455.45,451.5,458.45,449.0,5.87M,0.55%,460.67,435.789,392.5935616438356,339.9268
2017-02-17,452.95,447.9,456.6,442.4,10.06M,1.56%,461.337,435.99800000000005,393.14520547945204,340.4812
2017-02-16,446.0,442.55,447.6,435.4,11.62M,2.19%,461.527,436.218,393.671095890411,341.0246
2017-02-15,436.45,449.05,453.0,434.35,38.64M,-9.46%,461.324,436.415,394.15876712328765,341.55809999999997
2017-02-14,482.05,503.0,506.7,466.55,14.90M,-4.60%,461.94,436.814,394.7647945205479,342.1926
2017-02-13,505.3,512.7,512.7,503.3,4.70M,-0.83%,462.86799999999994,437.32225000000005,395.42301369863014,342.8757
2017-10-02,509.55,513.0,514.8,506.5,4.73M,-0.64%,463.95200000000006,437.87549999999993,396.0954794520548,343.569
2017-09-02,512.85,515.4,518.0,505.75,4.10M,-0.04%,465.19300000000004,438.41900000000004,396.76767123287664,344.27139999999997
2017-08-02,513.05,512.35,514.95,506.3,5.98M,1.23%,466.541,438.91450000000003,397.4386301369863,344.9778
2017-07-02,506.8,524.8,524.8,502.0,7.99M,-3.62%,467.8,439.36875,398.1195890410959,345.68139999999994
2017-06-02,525.85,527.9,531.45,523.2,3.64M,0.62%,469.505,439.89099999999996,398.85383561643835,346.4295
2017-03-02,522.6,531.9,531.9,519.5,5.30M,-1.67%,471.078,440.3765,399.5765753424658,347.1694
2017-02-02,531.5,537.6,537.6,526.8,6.58M,-1.98%,472.847,440.90275,400.3238356164384,347.931
2017-01-02,542.25,527.5,544.5,522.9,4.79M,3.57%,474.818,441.471,401.11520547945213,348.64979999999997
2017-01-31,523.55,530.2,531.5,518.0,6.04M,-1.64%,476.305,441.9675,401.8578082191781,349.33989999999994
2017-01-30,532.3,542.0,543.5,530.8,4.16M,-1.78%,477.884,442.51399999999995,402.6261643835617,350.0529
2017-01-27,541.95,549.0,552.0,539.75,4.49M,-1.27%,479.43199999999996,443.1147500000001,403.4042465753424,350.7763
2017-01-25,548.9,543.25,551.9,541.55,4.50M,1.36%,480.965,443.792,404.2173972602739,351.51079999999996
2017-01-24,541.55,533.0,543.0,532.35,5.18M,1.66%,482.29799999999994,444.4565,404.9789041095891,352.2315
2017-01-23,532.7,523.2,534.95,523.0,4.21M,1.82%,483.586,445.0485,405.70931506849314,352.94769999999994
2017-01-20,523.2,527.4,529.3,521.25,5.01M,-1.55%,484.586,445.574,406.40904109589036,353.6469
2017-01-19,531.45,523.0,535.6,522.7,5.81M,1.72%,485.745,446.1185,407.11041095890414,354.3652
2017-01-18,522.45,523.05,529.6,521.2,5.87M,-0.24%,486.78600000000006,446.53,407.79246575342466,355.06359999999995
2017-01-17,523.7,528.1,530.8,521.0,4.30M,-0.51%,487.943,446.9575,408.4852054794521,355.7602
2017-01-16,526.4,518.65,529.45,517.0,6.08M,2.24%,489.103,447.33025000000004,409.21082191780823,356.4525
2017-01-13,514.85,523.25,523.25,507.5,6.37M,-0.66%,490.019,447.59,409.8897260273973,357.1205
2017-12-01,518.25,521.7,524.0,513.2,4.22M,-0.19%,490.936,447.94275,410.57136986301373,357.794
2017-11-01,519.25,520.25,523.95,517.15,4.89M,0.58%,492.026,448.3645,411.2632876712329,358.46590000000003
2017-10-01,516.25,506.55,518.0,505.95,7.97M,3.22%,492.943,448.75700000000006,411.9398630136987,359.12860000000006
2017-09-01,500.15,499.4,504.6,492.15,3.93M,0.48%,493.48800000000006,449.11575,412.5886301369863,359.758
2017-06-01,497.75,502.95,507.95,496.25,4.91M,-0.88%,494.245,449.42175,413.2097260273972,360.3828
2017-05-01,502.15,496.0,503.4,495.55,7.96M,3.19%,494.81300000000005,449.783,413.82698630136986,361.0223
2017-04-01,486.65,484.65,493.7,484.1,4.77M,1.15%,495.026,450.11925,414.3673972602739,361.635
2017-03-01,481.1,491.0,492.7,479.9,5.81M,-1.22%,495.11800000000005,450.415,414.84164383561637,362.2257
2017-02-01,487.05,472.0,488.7,469.05,4.02M,3.19%,495.24,450.77,415.33493150684933,362.8337
